site,year,month,day,location,depth,temp,salinity,ph,secchi
hdo,2018,5,30,d0,0,11.5,28.97,8.17,4
hdo,2018,5,30,d1,1,11.6,29,8.17,4
hdo,2018,5,30,d5,5,11.5,29.09,8.16,4
hdo,2018,5,30,d10,10,11.4,29.26,8.15,4
pba,2018,5,30,a0,0,11.6,29.81,7.25,4.5
pba,2018,5,30,b0,0,11.5,29.56,7.64,4.5
pba,2018,5,30,b1,1,11.4,29.95,7.82,4.5
pba,2018,5,30,c0,0,11.3,29.68,7.94,4.5
pba,2018,5,30,c1,1,11.3,30.01,7.94,4.5
pba,2018,5,30,c3,3,11.2,30.24,7.92,4.5
pba,2018,5,30,d0,0,11.8,29.6,8.02,4.5
pba,2018,5,30,d1,1,11.4,30.11,8,4.5
pba,2018,5,30,d5,5,10.3,30.56,7.98,4.5
pba,2018,5,30,d10,10,10,30.72,7.91,4.5
ssp,2018,5,31,a0,0,10.8,29.52,8.02,na
ssp,2018,5,31,b0,0,10.8,29.45,8.04,na
ssp,2018,5,31,b1,1,10.8,29.59,8.04,na
ssp,2018,5,31,c0,0,10.8,29.58,8.05,na
ssp,2018,5,31,c1,1,10.8,29.61,8.05,na
ssp,2018,5,31,c3,3,10.7,29.66,8.07,na
ssp,2018,5,31,d0,0,10.7,29.63,8.03,na
ssp,2018,5,31,d1,1,10.6,29.78,8.03,na
ssp,2018,5,31,d5,5,10.4,30.03,8,na
ssp,2018,5,31,d10,10,10.3,30.29,7.89,na
wfb,2018,5,31,a0,0,10.9,30.09,7.71,na
wfb,2018,5,31,b0,0,10.7,30.23,7.86,na
wfb,2018,5,31,b1,1,10.6,30.25,7.88,na
wfb,2018,5,31,c0,0,10.5,30.31,7.92,na
wfb,2018,5,31,c1,1,10.3,30.35,7.9,na
wfb,2018,5,31,c3,2,10.3,30.37,7.91,na
wfb,2018,5,31,d0,0,10.5,30.17,7.94,na
wfb,2018,5,31,d1,1,10.4,30.33,7.93,na
wfb,2018,5,31,d5,4,10.2,30.49,7.93,na
chp,2018,7,10,a0,0,13.1,28.85,8.01,2.5
chp,2018,7,10,b0,0,12.8,29.28,8.03,2.5
chp,2018,7,10,b1,1,12.6,29.61,8.01,2.5
chp,2018,7,10,c0,0,13,28.19,8.07,2.5
chp,2018,7,10,c1,1,12.2,30.01,8,2.5
chp,2018,7,10,c3,2,12.1,30.15,7.99,2.5
chp,2018,7,10,d0,0,13.4,24.29,8.13,2.5
chp,2018,7,10,d1,1,13,29.71,8.09,2.5
chp,2018,7,10,d5,2.5,12.8,29.82,8.09,2.5
pba,2018,7,10,a0,0,17.7,21.16,8.13,5
pba,2018,7,10,b0,0,17.6,21.94,8.17,5
pba,2018,7,10,b1,1,15.3,25.98,7.91,5
pba,2018,7,10,c0,0,17.9,21.32,8.26,5
pba,2018,7,10,c1,1,14.6,27.34,8.19,5
pba,2018,7,10,c3,3,14.3,27.48,8.16,5
pba,2018,7,10,d0,0,17.8,21.88,8.36,5
pba,2018,7,10,d1,1,16.3,24.59,8.33,5
pba,2018,7,10,d5,5,12.3,29.75,8.2,5
pba,2018,7,10,d10,10,10.5,30.88,7.84,5
hab4,2018,7,11,a0,0,15.9,22.58,8.24,5
hab4,2018,7,11,b0,0,15.9,23.68,8.31,5
hab4,2018,7,11,b1,1,15.5,24.7,8.22,5
hab4,2018,7,11,c0,0,15.8,23.34,8.37,5
hab4,2018,7,11,c1,1,15,25.49,8.21,5
hab4,2018,7,11,c3,3,12.7,29.29,8.19,5
hab4,2018,7,11,d0,0,15.8,23.84,8.39,5
hab4,2018,7,11,d1,1,13.9,27.72,8.32,5
hab4,2018,7,11,d5,5,12.1,29.41,8.21,5
hab4,2018,7,11,d10,10,10.6,31.35,7.9,5
hdo,2018,7,11,a0,0,15.3,25.8,8.27,4.5
hdo,2018,7,11,b0,0,15.3,25.82,8.28,4.5
hdo,2018,7,11,b1,1,13.5,28.79,8.29,4.5
hdo,2018,7,11,c0,0,14.4,28.49,8.3,4.5
hdo,2018,7,11,c1,1,13.3,28.76,8.3,4.5
hdo,2018,7,11,c3,3,12.5,29.87,8.19,4.5
hdo,2018,7,11,d0,0,15.8,24.4,8.31,4.5
hdo,2018,7,11,d1,1,15.5,26.09,8.32,4.5
hdo,2018,7,11,d5,5,12.7,29.55,8.26,4.5
hdo,2018,7,11,d10,10,12.4,29.74,8.24,4.5
ppo,2018,7,11,a0,0,16,24.02,8.21,6
ppo,2018,7,11,b0,0,15.8,24.92,8.27,6
ppo,2018,7,11,b1,1,15.7,25.67,8.24,6
ppo,2018,7,11,c0,0,16.2,24.04,8.32,6
ppo,2018,7,11,c1,1,15.8,25.95,8.3,6
ppo,2018,7,11,c3,3,12.9,29.29,8.27,6
ppo,2018,7,11,d0,0,16.1,25.24,8.37,6
ppo,2018,7,11,d1,1,15.8,25.88,8.34,6
ppo,2018,7,11,d5,5,11.5,30.37,8.11,6
ppo,2018,7,11,d10,10,10.8,31.08,7.96,6
hab2,2018,7,12,a0,0,15.3,25.8,8.27,bottom
hab2,2018,7,12,b0,0,15.3,25.82,8.28,bottom
hab2,2018,7,12,b1,1,13.5,28.79,8.29,bottom
hab2,2018,7,12,c0,0,14.4,28.49,8.3,bottom
hab2,2018,7,12,c1,1,13.3,28.76,8.3,bottom
hab2,2018,7,12,c3,3,12.5,29.87,8.19,bottom
hab2,2018,7,12,d0,0,15.8,24.4,8.31,bottom
hab2,2018,7,12,d1,1,15.5,26.09,8.32,bottom
hab2,2018,7,12,d5,5,12.7,29.55,8.26,bottom
hab2,2018,7,12,d10,7,12.4,29.74,8.24,bottom
ssp,2018,7,12,a0,0,12.1,30.09,8.14,bottom
ssp,2018,7,12,b0,0,12.2,30.14,8.18,bottom
ssp,2018,7,12,b1,1,12.2,30.21,8.14,bottom
ssp,2018,7,12,c0,0,12.2,30.21,8.17,bottom
ssp,2018,7,12,c1,1,11.7,30.01,8.16,bottom
ssp,2018,7,12,c3,2,11.7,30.31,8.14,bottom
ssp,2018,7,12,d0,0,12,30.06,8.18,bottom
ssp,2018,7,12,d1,1,12,30.08,8.17,bottom
ssp,2018,7,12,d5,5,11.8,30.3,8.14,bottom
ssp,2018,7,12,d10,10,11.3,30.7,8.07,bottom
wfb,2018,7,12,a0,0,12.9,29.92,8.11,bottom
wfb,2018,7,12,b0,0,12.9,30.1,8.13,bottom
wfb,2018,7,12,b1,1,12.9,30.26,8.16,bottom
wfb,2018,7,12,c0,0,12.9,30.25,8.15,bottom
wfb,2018,7,12,c1,1,12.9,30.29,8.15,bottom
wfb,2018,7,12,c3,2,12.5,30.97,8.06,bottom
wfb,2018,7,12,d0,0,12.7,30.37,8.17,bottom
wfb,2018,7,12,d1,1,12.6,30.41,8.14,bottom
wfb,2018,7,12,d5,4,12.4,30.96,8.08,bottom
kis1,2018,7,13,a0,0,14.3,29.58,7.95,7
kis1,2018,7,13,b0,0,14.3,30.19,8.08,7
kis1,2018,7,13,b1,1,14.3,30.22,8.1,7
kis1,2018,7,13,c0,0,14.2,30.22,8.12,7
kis1,2018,7,13,c1,1,14.3,30.28,8.12,7
kis1,2018,7,13,c3,3,14.3,30.3,8.13,7
kis1,2018,7,13,d0,0,14.3,30.32,8.14,7
kis1,2018,7,13,d1,1,14.3,30.33,8.14,7
kis1,2018,7,13,d5,5,13.2,30.89,8.05,7
kis1,2018,7,13,d10,10,11.9,31.33,7.98,7
kis2,2018,7,13,a0,0,13.5,30.65,7.84,6.5
kis2,2018,7,13,b0,0,13.7,30.67,8.08,6.5
kis2,2018,7,13,b1,1,13.7,30.65,8.04,6.5
kis2,2018,7,13,c0,0,13.8,30.65,8.11,6.5
kis2,2018,7,13,c1,1,13.8,30.64,8.12,6.5
kis2,2018,7,13,c3,3,13.8,30.65,8.1,6.5
kis2,2018,7,13,d0,0,14.2,30.5,8.15,6.5
kis2,2018,7,13,d1,1,14,30.55,8.15,6.5
kis2,2018,7,13,d5,5,12.7,31.14,8.07,6.5
kis2,2018,7,13,d10,10,11.5,31.45,7.97,6.5
gog1,2018,7,14,a0,0,14.1,31.45,8.12,bottom
gog1,2018,7,14,b0,0,13.9,31.43,8.07,bottom
gog1,2018,7,14,b1,1,13.9,31.44,8.08,bottom
gog1,2018,7,14,c0,0,13.9,31.22,8.04,bottom
gog1,2018,7,14,c1,1,13.9,31.44,8.07,bottom
gog1,2018,7,14,d0,0,13.7,31.41,8.01,bottom
gog1,2018,7,14,d1,1,13.7,31.43,8.01,bottom
gog1,2018,7,14,d5,5,13.7,31.44,8.04,bottom
gog4,2018,7,14,a0,0,12.8,31.29,7.89,bottom
gog4,2018,7,14,b0,0,12.8,31.32,7.9,bottom
gog4,2018,7,14,b1,1,12.9,31.34,7.9,bottom
gog4,2018,7,14,c0,0,12.9,31.34,7.92,bottom
gog4,2018,7,14,c1,1,12.8,31.38,7.9,bottom
gog4,2018,7,14,d0,0,12.9,31.32,7.95,bottom
gog4,2018,7,14,d1,1,12.9,31.34,7.95,bottom
gog4,2018,7,14,d5,4,12,31.49,7.92,bottom
fan1,2018,7,15,a0,0,12.6,31.39,7.91,7.5
fan1,2018,7,15,b0,0,12.4,31.53,7.9,7.5
fan1,2018,7,15,b1,1,12.3,31.45,7.9,7.5
fan1,2018,7,15,c0,0,12.5,31.45,7.88,7.5
fan1,2018,7,15,c1,1,12.4,31.43,7.89,7.5
fan1,2018,7,15,c3,2,11.9,31.5,7.86,7.5
fan1,2018,7,15,d0,0,12.5,31.54,7.96,7.5
fan1,2018,7,15,d1,1,12.4,31.38,7.97,7.5
fan1,2018,7,15,d5,5,12.2,31.41,7.99,7.5
fan1,2018,7,15,d10,8,10.5,31.72,7.89,7.5
fan3,2018,7,15,a0,0,13.7,31.79,8.12,5
fan3,2018,7,15,b0,0,12.9,31.34,8.04,5
fan3,2018,7,15,b1,1,12.8,31.4,8.1,5
fan3,2018,7,15,c0,0,12.9,31.34,8.04,5
fan3,2018,7,15,c1,1,12.8,31.4,8.1,5
fan3,2018,7,15,d0,0,12.5,31.47,7.95,5
fan3,2018,7,15,d1,1,12.3,31.44,7.95,5
fan3,2018,7,15,d5,5,11.7,31.5,7.99,5
sni1,2018,7,16,a0,0,14.3,24.75,8.12,3
sni1,2018,7,16,b0,0,13.7,25.68,8.26,3
sni1,2018,7,16,b1,1,13.5,25.66,8.27,3
sni1,2018,7,16,c0,0,14.13,25.31,8.31,3
sni1,2018,7,16,c1,1,13.4,26.02,8.29,3
sni1,2018,7,16,c3,2.5,12,28.16,8.14,3
sni1,2018,7,16,d0,0,13.9,25.15,8.35,3
sni1,2018,7,16,d1,1,13.5,25.95,8.3,3
sni1,2018,7,16,d5,5,10,30.1,8.03,3
sni1,2018,7,16,d10,10,9.5,30.41,7.9,3
sni2,2018,7,16,a0,0,16.9,22.82,8.33,3.5
sni2,2018,7,16,b0,0,16.3,23.18,8.35,3.5
sni2,2018,7,16,b1,1,15.16,23.35,8.35,3.5
sni2,2018,7,16,c0,0,15.6,23.61,8.35,3.5
sni2,2018,7,16,c1,1,15.2,23.77,8.36,3.5
sni2,2018,7,16,c3,4,14.15,24.98,8.33,3.5
sni2,2018,7,16,d0,0,14.9,23.96,8.36,3.5
sni2,2018,7,16,d1,1,14.5,24.33,8.36,3.5
sni2,2018,7,16,d5,5,11.9,28.93,8.35,3.5
sni2,2018,7,16,d10,10,9.7,30.41,7.91,3.5
fei3,2018,7,17,a0,0,15.6,28.89,8.29,3
fei3,2018,7,17,b0,0,15.2,28.1,8.28,3
fei3,2018,7,17,b1,1,14.8,29.24,8.27,3
fei3,2018,7,17,c0,0,15.3,29.17,8.27,3
fei3,2018,7,17,c1,1,14.8,29.17,8.24,3
fei3,2018,7,17,c3,1.5,14.1,29.4,8.16,3
fei3,2018,7,17,d0,0,15.5,29.3,8.3,3
fei3,2018,7,17,d1,1,15,29.28,8.31,3
fei3,2018,7,17,d5,3,13.4,29.6,8.31,3
fei4,2018,7,17,a0,0,14.5,26.6,8.08,4.5
fei4,2018,7,17,b0,0,14.5,28.75,8.21,4.5
fei4,2018,7,17,b1,1,14.3,26.67,8.26,4.5
fei4,2018,7,17,c0,0,14.6,28.63,8.72,4.5
fei4,2018,7,17,c1,1,14,29.14,8.28,4.5
fei4,2018,7,17,c3,2.5,13.3,29.46,8.2,4.5
fei4,2018,7,17,d0,0,15.3,30.17,8.32,4.5
fei4,2018,7,17,d1,1,14.3,29.2,8.3,4.5
fei4,2018,7,17,d5,5,11,30.25,8.16,4.5
fei4,2018,7,17,d10,10,10,30.77,7.93,4.5
koe1,2018,7,18,a0,0,17.5,21.99,8.14,3
koe1,2018,7,18,b0,0,17.1,21.31,8.14,3
koe1,2018,7,18,b1,1,17,21.76,8.15,3
koe1,2018,7,18,c0,0,17,21.5,8.15,3
koe1,2018,7,18,c1,1,17,22.73,8.18,3
koe1,2018,7,18,c3,2.5,16.4,23.33,8.21,3
koe1,2018,7,18,d0,0,17.9,21.38,8.17,3
koe1,2018,7,18,d1,1,16.6,22.78,8.19,3
koe1,2018,7,18,d5,3,16.3,26.23,8.29,3
koe3,2018,7,18,a0,0,16.4,22.15,7.93,4.5
koe3,2018,7,18,b0,0,16.5,21.71,7.98,4.5
koe3,2018,7,18,b1,1,15.1,25.21,8.1,4.5
koe3,2018,7,18,c0,0,16.4,21.91,8.64,4.5
koe3,2018,7,18,c1,1,15.2,25.38,8.13,4.5
koe3,2018,7,18,c3,1.5,15,25.48,8.19,4.5
koe3,2018,7,18,d0,0,16.7,21.31,8.14,4.5
koe3,2018,7,18,d1,1,16.3,24.82,8.33,4.5
koe3,2018,7,18,d5,5,12,29.56,8.13,4.5
koe3,2018,7,18,d10,10,9.8,31.34,7.84,4.5
ris1,2018,7,19,a0,0,14.8,24.03,8.24,3.5
ris1,2018,7,19,b0,0,15,25.04,8.24,3.5
ris1,2018,7,19,b1,1,14.9,25.19,8.26,3.5
ris1,2018,7,19,c0,0,14.7,24.52,8.24,3.5
ris1,2018,7,19,c1,1,15,25.34,8.22,3.5
ris1,2018,7,19,c3,2,14.6,25.36,8.29,3.5
ris1,2018,7,19,d0,0,14.9,25.26,8.22,3.5
ris1,2018,7,19,d1,1,15,25.27,8.21,3.5
ris1,2018,7,19,d5,3.5,11,30.3,8,3.5
ris3,2018,7,19,a0,0,13.3,27.96,7.91,3
ris3,2018,7,19,b0,0,14.1,26.31,8.15,3
ris3,2018,7,19,b1,1,13.7,28.5,8.16,3
ris3,2018,7,19,c0,0,13.9,28.28,8.15,3
ris3,2018,7,19,c1,1,13.5,28.71,8.15,3
ris3,2018,7,19,c3,3,10.9,30.8,8.22,3
ris3,2018,7,19,d0,0,13.9,22.11,8.14,3
ris3,2018,7,19,d1,1,12.8,29.18,8.14,3
ris3,2018,7,19,d5,5,10.3,31.12,8.02,3
ris3,2018,7,19,d10,8,9.8,31.37,7.77,3
hdo,2018,8,23,a0,0,14.3,26.45,8.33,3.5
hdo,2018,8,23,b0,0,14.5,26.93,8.24,3.5
hdo,2018,8,23,b1,1,14.7,27.04,8.23,3.5
hdo,2018,8,23,c0,0,14.6,26.99,8.29,3.5
hdo,2018,8,23,c1,1,14.5,26.95,8.31,3.5
hdo,2018,8,23,c3,3,14.8,27.07,8.3,3.5
hdo,2018,8,23,d0,0,14.5,25.91,8.38,3.5
hdo,2018,8,23,d1,1,14.5,26.69,8.36,3.5
hdo,2018,8,23,d5,4,14.9,28.03,8.16,3.5
ppo,2018,8,23,a0,0,14.8,20.94,8.22,4
ppo,2018,8,23,b0,0,14.6,26.75,8.23,4
ppo,2018,8,23,b1,1,15,27.4,8.16,4
ppo,2018,8,23,c0,0,14.8,26.65,8,4
ppo,2018,8,23,c1,1,15.1,27.51,8.05,4
ppo,2018,8,23,c3,3,14.9,29.79,8.04,4
ppo,2018,8,23,d0,0,14.9,27,8.28,4
ppo,2018,8,23,d1,1,15,27.02,8.28,4
ppo,2018,8,23,d5,5,14,30.93,8.07,4
ppo,2018,8,23,d10,10,12.3,31.77,7.96,4
chp,2018,8,25,a0,0,10.8,32.43,7.76,
chp,2018,8,25,b0,0,10.7,32.29,7.83,
chp,2018,8,25,b1,1,10.7,32.3,7.83,
chp,2018,8,25,c0,0,10.7,32.29,7.82,
chp,2018,8,25,c1,1,10.6,32.53,7.8,
chp,2018,8,25,d0,0,10.6,32.38,7.85,
chp,2018,8,25,d1,1,10.5,32.54,7.84,
chp,2018,8,25,d5,3.5,9.9,32.96,7.75,
pba,2018,8,25,a0,0,14.7,28.71,8.01,
pba,2018,8,25,b0,0,14.8,28.64,8.1,
pba,2018,8,25,b1,1,14,29.83,7.91,
pba,2018,8,25,c0,0,15.6,27.92,8.1,
pba,2018,8,25,c1,1,13.9,29.68,7.91,
pba,2018,8,25,c3,2,12.5,31.02,7.9,
pba,2018,8,25,d0,0,15,28.08,8.2,
pba,2018,8,25,d1,1,14.7,28.63,8.18,
pba,2018,8,25,d5,5,11,31.62,7.88,
pba,2018,8,25,d10,10,10.5,31.88,7.75,
ssp,2018,8,24,a0,0,11.4,31.04,8.01,
ssp,2018,8,24,b0,0,11.5,31.04,8.02,
ssp,2018,8,24,b1,1,11.4,31.16,8,
ssp,2018,8,24,c0,0,11.5,31.12,7.97,
ssp,2018,8,24,c1,1,11.1,31.55,7.92,
ssp,2018,8,24,c3,3,11,31.86,7.87,
ssp,2018,8,24,d0,0,11.3,31.28,7.97,
ssp,2018,8,24,d1,1,11,31.96,7.92,
ssp,2018,8,24,d5,5,10.7,32.16,7.89,
ssp,2018,8,24,d10,10,10.2,32.67,7.82,
wfb,2018,8,24,a0,0,10.2,31.76,7.89,5.5
wfb,2018,8,24,b0,0,11.3,31.96,7.92,5.5
wfb,2018,8,24,b1,1,11.2,32.12,7.9,5.5
wfb,2018,8,24,c0,0,11.3,31.53,7.94,5.5
wfb,2018,8,24,c1,1,10.7,32.96,7.82,5.5
wfb,2018,8,24,c3,3,10.1,32.81,7.78,5.5
wfb,2018,8,24,d0,0,12.1,29.96,8.06,5.5
wfb,2018,8,24,d1,1,11.6,31.33,7.98,5.5
wfb,2018,8,24,d5,5,10.5,32.55,7.81,5.5
