"","ss10","ss11","ss12","ss13","ss15","ss16","ss17","ss19","ss22","ss23","ss24","ss25","ss26","ss27","ss28","ss29","ss30","ss31","ss32","ss33","ss34","ss35","ss36","ss37","ss47","ss48","ss49","ss50","ss52","ss53","ss54","ss55","ss6","ss61","ss63","ss66","ss67","ss68","ss69","ss7","ss77","ss78","ss79","ss8","ss80","ss9"
"ASV36",0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.986695266804367,0.999773330192879,0.999773330192879,0.999773330192879,0.986695266804367,0.0205354212032486,0.999773330192879,0.999773330192879,0.554950470456341,0.986695266804367,0.999773330192879,0.0205354212032486,0.0205354212032486,0.986695266804367,0.554950470456341,0.0205354212032486,0.554950470456341,0.986695266804367,0.986695266804367,0.554950470456341,0.999773330192879,0.999773330192879,0.999773330192879,0.999773330192879,0.554950470456341,0.999773330192879,0.986695266804367,0.986695266804367,0.0205354212032486,0.0205354212032486,0.0205354212032486,0.554950470456341,0.986695266804367,0.554950470456341,0.554950470456341,0.0205354212032486,0.999773330192879,0.0205354212032486
"ASV37",0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.97962300377456,0.999770541277569,0.97962300377456,0.999770541277569,0.999770541277569,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.346596050785329,0.00581876025450859,0.999770541277569,0.00581876025450859,0.00581876025450859,0.97962300377456,0.346596050785329,0.97962300377456,0.999770541277569,0.346596050785329,0.97962300377456,0.00581876025450859,0.97962300377456,0.999770541277569,0.999770541277569,0.00581876025450859,0.00581876025450859,0.999770541277569,0.346596050785329,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859,0.00581876025450859
"ASV38",0.10570509737866,0.10570509737866,0.989698858125053,0.10570509737866,0.989698858125053,0.989698858125053,0.771161577564557,0.989698858125053,0.989698858125053,0.10570509737866,0.989698858125053,0.99963505911905,0.10570509737866,0.10570509737866,0.989698858125053,0.989698858125053,0.10570509737866,0.10570509737866,0.989698858125053,0.10570509737866,0.771161577564557,0.989698858125053,0.10570509737866,0.10570509737866,0.10570509737866,0.10570509737866,0.99963505911905,0.771161577564557,0.989698858125053,0.10570509737866,0.771161577564557,0.771161577564557,0.771161577564557,0.771161577564557,0.10570509737866,0.989698858125053,0.99963505911905,0.771161577564557,0.771161577564557,0.989698858125053,0.99963505911905,0.10570509737866,0.99963505911905,0.10570509737866,0.989698858125053,0.10570509737866
"ASV39",0.0995348092121104,0.999043884661909,0.980165830586165,0.980165830586165,0.980165830586165,0.980165830586165,0.980165830586165,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.700348042363328,0.700348042363328,0.980165830586165,0.0995348092121104,0.0995348092121104,0.700348042363328,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.700348042363328,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.0995348092121104,0.700348042363328,0.0995348092121104,0.0995348092121104,0.700348042363328,0.0995348092121104,0.0995348092121104,0.980165830586165,0.0995348092121104,0.980165830586165,0.0995348092121104,0.700348042363328,0.0995348092121104,0.980165830586165,0.700348042363328
"ASV40",0.580455237797188,0.580455237797188,0.0655747402682579,0.0655747402682579,0.580455237797188,0.0655747402682579,0.964634960699055,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.580455237797188,0.580455237797188,0.964634960699055,0.964634960699055,0.964634960699055,0.580455237797188,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.0655747402682579,0.580455237797188,0.964634960699055,0.964634960699055,0.0655747402682579,0.0655747402682579,0.580455237797188,0.0655747402682579,0.0655747402682579,0.998143880753158,0.580455237797188,0.998143880753158
"ASV41",0.245196958807228,0.951827204528328,0.71699352005259,0.951827204528328,0.71699352005259,0.245196958807228,0.71699352005259,0.245196958807228,0.71699352005259,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.71699352005259,0.71699352005259,0.71699352005259,0.951827204528328,0.245196958807228,0.245196958807228,0.951827204528328,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.245196958807228,0.71699352005259,0.245196958807228,0.245196958807228,0.951827204528328,0.245196958807228,0.245196958807228,0.245196958807228,0.71699352005259,0.245196958807228,0.245196958807228,0.71699352005259,0.71699352005259,0.245196958807228,0.245196958807228
"ASV42",0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.969885306513618,0.998038745981818,0.670869699169138,0.969885306513618,0.670869699169138,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.670869699169138,0.969885306513618,0.670869699169138,0.114262499396329,0.670869699169138,0.998038745981818,0.670869699169138,0.969885306513618,0.114262499396329,0.670869699169138,0.969885306513618,0.670869699169138,0.969885306513618,0.670869699169138,0.114262499396329,0.114262499396329,0.969885306513618,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.114262499396329,0.670869699169138,0.114262499396329,0.114262499396329,0.670869699169138,0.114262499396329,0.114262499396329
"ASV43",0.236827672338597,0.750838821277776,0.236827672338597,0.750838821277776,0.750838821277776,0.236827672338597,0.750838821277776,0.236827672338597,0.236827672338597,0.236827672338597,0.750838821277776,0.236827672338597,0.236827672338597,0.966956644046472,0.750838821277776,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.966956644046472,0.236827672338597,0.750838821277776,0.236827672338597,0.966956644046472,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.236827672338597,0.966956644046472,0.236827672338597,0.236827672338597,0.750838821277776,0.236827672338597,0.966956644046472,0.750838821277776,0.750838821277776,0.236827672338597,0.236827672338597,0.750838821277776,0.966956644046472,0.236827672338597,0.966956644046472
"ASV44",0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.576287042652129,0.576287042652129,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.959754220035394,0.0719861574528257,0.959754220035394,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.576287042652129,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.576287042652129,0.0719861574528257,0.0719861574528257,0.0719861574528257,0.576287042652129,0.959754220035394,0.959754220035394,0.997614110481886,0.0719861574528257,0.576287042652129,0.0719861574528257,0.959754220035394,0.576287042652129,0.576287042652129
"ASV45",0.117773485042663,0.633523843546876,0.633523843546876,0.117773485042663,0.957238484439326,0.633523843546876,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.957238484439326,0.957238484439326,0.633523843546876,0.996562145401999,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.117773485042663,0.633523843546876,0.633523843546876,0.117773485042663,0.117773485042663,0.957238484439326,0.633523843546876,0.633523843546876,0.117773485042663,0.633523843546876,0.117773485042663,0.633523843546876,0.957238484439326,0.117773485042663,0.117773485042663,0.117773485042663
"ASV46",0.141797267974543,0.141797267974543,0.141797267974543,0.141797267974543,0.141797267974543,0.141797267974543,0.975938010490514,0.975938010490514,0.721348771897001,0.721348771897001,0.975938010490514,0.975938010490514,0.721348771897001,0.721348771897001,0.721348771897001,0.721348771897001,0.141797267974543,0.998428841305035,0.141797267974543,0.998428841305035,0.141797267974543,0.721348771897001,0.721348771897001,0.141797267974543,0.975938010490514,0.141797267974543,0.721348771897001,0.141797267974543,0.141797267974543,0.721348771897001,0.141797267974543,0.998428841305035,0.721348771897001,0.721348771897001,0.975938010490514,0.998428841305035,0.141797267974543,0.721348771897001,0.141797267974543,0.141797267974543,0.975938010490514,0.141797267974543,0.141797267974543,0.721348771897001,0.141797267974543,0.141797267974543
"ASV47",0.30382081748774,0.998628204815443,0.998628204815443,0.998628204815443,0.998628204815443,0.30382081748774,0.946876368758145,0.0105723494371459,0.30382081748774,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.946876368758145,0.946876368758145,0.0105723494371459,0.30382081748774,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.30382081748774,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.946876368758145,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.30382081748774,0.0105723494371459,0.0105723494371459,0.0105723494371459,0.30382081748774,0.0105723494371459,0.0105723494371459
"ASV48",0.0868568457119049,0.0868568457119049,0.518084866074692,0.0868568457119049,0.0868568457119049,0.518084866074692,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.518084866074692,0.518084866074692,0.923957481858113,0.0868568457119049,0.518084866074692,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.923957481858113,0.0868568457119049,0.0868568457119049,0.518084866074692,0.992770831345629,0.518084866074692,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.0868568457119049,0.518084866074692,0.518084866074692,0.0868568457119049,0.518084866074692
"ASV49",0.970104444772798,0.970104444772798,0.433350469796177,0.999274252256033,0.0177043436239216,0.999274252256033,0.433350469796177,0.433350469796177,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.970104444772798,0.970104444772798,0.970104444772798,0.970104444772798,0.0177043436239216,0.999274252256033,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.0177043436239216,0.433350469796177,0.0177043436239216,0.0177043436239216,0.999274252256033,0.0177043436239216,0.999274252256033,0.433350469796177,0.0177043436239216,0.0177043436239216,0.970104444772798,0.0177043436239216,0.999274252256033,0.0177043436239216,0.0177043436239216,0.433350469796177,0.433350469796177,0.0177043436239216
"ASV50",0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.206446687299459,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.999392218046572,0.999392218046572,0.953880561359618,0.00326163087452168,0.999392218046572,0.953880561359618,0.00326163087452168,0.00326163087452168,0.206446687299459,0.206446687299459,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.206446687299459,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168,0.00326163087452168
"ASV51",0.257518979618266,0.726634742174451,0.257518979618266,0.726634742174451,0.726634742174451,0.726634742174451,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.726634742174451,0.953208587743395,0.726634742174451,0.953208587743395,0.953208587743395,0.726634742174451,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.726634742174451,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.726634742174451,0.257518979618266,0.257518979618266,0.953208587743395,0.257518979618266,0.726634742174451,0.257518979618266,0.726634742174451,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.257518979618266,0.953208587743395
"ASV52",0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.459619124519248,0.0105017867282866,0.985541381352032,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.985541381352032,0.459619124519248,0.999816969906317,0.985541381352032,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866,0.0105017867282866
"ASV53",0.255093121948898,0.255093121948898,0.672075853059964,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.672075853059964,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.672075853059964,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898,0.255093121948898
"ASV54",0.982921442697811,0.982921442697811,0.999686732508945,0.982921442697811,0.982921442697811,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.509316710242172,0.509316710242172,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.509316710242172,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725,0.0183759946622725
