"","psi","p11","p10","PoO.0","PoO.1","PoO.2","PoO.3"
"ASV1251",0.290392866508724,0.192522415631081,0.0194689955602932,0.186030284894769,0.732932985616654,0.970548684549262,0.997479291368362
"ASV1259",0.25541404628693,0.210841686708971,0.0180533643456149,0.15114453100877,0.721254546720684,0.9740941365541,0.998173242155567
"ASV1260",0.269905382006573,0.196927963141685,0.0183914617911773,0.168352707591551,0.725986181992889,0.971970068434941,0.997801440064155
"ASV1263",0.289593105312072,0.181228534978276,0.0193418116403853,0.191759460467577,0.726967458724545,0.967616894661151,0.997026708754604
"ASV1264",0.277564632421692,0.187451172090842,0.0187476824809334,0.1790885293623,0.724833751115295,0.969518178583271,0.997402929141982
"ASV1267",0.282491295377152,0.200352775619837,0.0190710318466726,0.175791411712128,0.733237917480629,0.972544560810541,0.997814210814427
"ASV1268",0.277890321795166,0.19723346140333,0.0186161424548381,0.173984151862441,0.731767564201507,0.972478161380755,0.997819735794698
"ASV1273",0.277337426536806,0.193886513000661,0.0189726866543009,0.17554389201753,0.725878970626226,0.970529783307865,0.997564367770001
"ASV1274",0.254305710537899,0.215163184826944,0.0177517949316997,0.148188110807052,0.725198240585646,0.975628641414118,0.99835595748845
"ASV1275",0.263979216469842,0.210267208383475,0.018412598138521,0.157384722649483,0.726115623663457,0.974113939798446,0.998131304256095
"ASV1276",0.274607708514107,0.194084217030211,0.0187982533945399,0.173393445954194,0.725032084963255,0.970713040500166,0.997605576760851
"ASV1279",0.295393524111338,0.18949614267248,0.0193302055840914,0.191379689984913,0.737343995890431,0.97084353852847,0.997474451355747
"ASV1281",0.2994722815577,0.175950160973951,0.0194132079565105,0.202365902123189,0.732353209014815,0.967224901997744,0.996867946013878
"ASV1284",0.279930465747534,0.189518281806235,0.0188017810642415,0.179720291416054,0.727789445528434,0.970261280774979,0.997494591985662
"ASV1285",0.272549516545998,0.196295123941604,0.0187074074661074,0.170704684542774,0.72505909670985,0.971252487573223,0.997695014990745
"ASV1296",0.258979650918667,0.19970786760749,0.0178926558595037,0.159031760704211,0.721464795416773,0.972586627507284,0.997946424742437
"ASV1297",0.275849660195692,0.189020529272958,0.0183334244033491,0.176801469474637,0.728290950393298,0.97097399523484,0.99761042252981
"ASV1298",0.281512853874816,0.197887022606305,0.0191768588259834,0.176477456482612,0.730022533289914,0.971525860167049,0.997682639183948
"ASV1299",0.270956721813389,0.195519409840121,0.018710691579557,0.169977680862419,0.723011590655258,0.970820767767153,0.997647495922926
"ASV1302",0.283106025860658,0.194252401762842,0.019105373415923,0.17958083038148,0.730407935563965,0.971043497586692,0.99759658829713
"ASV1304",0.256378885249197,0.208014853239369,0.0180094860853156,0.153164712897408,0.721468500464123,0.973750481242135,0.998121229765636
"ASV1307",0.290916906944676,0.191338712022046,0.0195926348553291,0.18714042831813,0.73160489360501,0.969946446212753,0.997389864131436
"ASV1310",0.304794422468139,0.170084052062341,0.0198083737106033,0.210179951592322,0.729634816442592,0.96474927722492,0.996409954349351
"ASV1311",0.265158789031366,0.202312276219686,0.0183017025660262,0.162189562136865,0.724792307929006,0.972847131116217,0.997952588415671
"ASV1312",0.259962931802424,0.199675153548088,0.0183060778051456,0.15990342301011,0.718042766571771,0.971487734565486,0.997811209190081
"ASV1313",0.303738270999598,0.182331128869785,0.0198492236994382,0.202086214618906,0.736062430870848,0.96846183976435,0.997051245583504
"ASV1315",0.278118667538267,0.196754044772831,0.0187496302132934,0.174464219442844,0.730396301098327,0.972011699691412,0.997758863138864
"ASV1319",0.271481767800536,0.198312289995966,0.0189536055849684,0.168987583568609,0.722506707700258,0.970877221483424,0.997662723296854
"ASV1321",0.306361437709614,0.180340861665962,0.0197248675177818,0.205213996603642,0.73844339292322,0.968623202980136,0.997046246176208
"ASV1327",0.261524184747128,0.212495923349345,0.0184205742781733,0.154603137502271,0.724482056180997,0.974232932905734,0.998163952171139
"ASV1328",0.310210251900994,0.174557977619301,0.0243449086062124,0.214046077943592,0.697710153368566,0.951364416885466,0.994004103784035
"ASV1337",0.26699114213775,0.189154853181135,0.0185228779414711,0.170386982246429,0.717410699830699,0.969117460901917,0.997428614905636
"ASV1338",0.285304094021088,0.178425951519666,0.0191681026844656,0.190026409583264,0.722774601580117,0.966636874516856,0.996903793936558
"ASV1342",0.282284752364656,0.185624251369185,0.0192462128829998,0.183793383895494,0.723412912123637,0.96813194168228,0.997174030811199
"ASV1343",0.26646600907091,0.197931121446696,0.0183918244622044,0.165395214749539,0.722999684193251,0.971733403782824,0.997796299863033
"ASV1344",0.293847410907198,0.186729916262046,0.0194197117879175,0.191852999272072,0.733497662476185,0.969613447200015,0.997304179574386
"ASV1346",0.25631084669152,0.202330817321699,0.0178684365599796,0.155864478138415,0.720224082210495,0.9728927584935,0.998005514152332
"ASV1347",0.266506613995226,0.196310759226678,0.0182078498348533,0.16618355414441,0.724140285720523,0.971889685452438,0.997808814085947
"ASV1348",0.273812857557206,0.208123582670046,0.0186839860476724,0.165366223622865,0.732260919168819,0.974195885105042,0.998084831913766
"ASV1355",0.250019868258209,0.205774464718111,0.0179173840513951,0.149894311985352,0.714611384689682,0.972647248458983,0.998023642836302
"ASV1359",0.278896563196355,0.196770132678264,0.0193655292312113,0.175285938240107,0.725016287788632,0.970332386039054,0.997541354655903
"ASV1360",0.284903109210007,0.18685872770834,0.0189506996215135,0.184911035253346,0.729642083434311,0.969793829754005,0.997388634290145
"ASV1361",0.268893697112385,0.201791813813323,0.0184912808397439,0.165148734698309,0.726363815387215,0.972692596874721,0.997912230241573
"ASV1363",0.278169845704489,0.194050836706774,0.0185920267912795,0.175887751904129,0.730644352309293,0.97181153748559,0.997722970837108
"ASV1367",0.268112481492064,0.19579527116198,0.0184084315863483,0.167676518539524,0.723401557217901,0.971390226886181,0.997736466522211
"ASV1368",0.279128415148988,0.195517481958396,0.0188346784192347,0.175894486131487,0.729892551199988,0.97160039197758,0.997696595611543
"ASV1371",0.244376885371627,0.218374673045821,0.0177689965505139,0.140133196567475,0.715657863717015,0.974918713931923,0.99833695438161
"ASV1373",0.264281518617034,0.192385869415086,0.0181864761078181,0.166618647189966,0.719979145283409,0.97064506021837,0.997653876203209
"ASV1378",0.280327635384428,0.195640732651114,0.0189696814580307,0.17675211950989,0.729775978442816,0.97140416717322,0.997665166078237
"ASV1379",0.278009502537896,0.197520226995042,0.0185462577409581,0.173884776707364,0.732738208260071,0.972760267701567,0.997854772652958
"ASV1382",0.241468536198662,0.209732130806721,0.017829491672403,0.142238118185201,0.707970210033559,0.972559637665264,0.998073816360675
"ASV1383",0.294360450024514,0.176860016730016,0.0192311946730311,0.197827065673948,0.72989785247109,0.967331809710982,0.996927465103181
"ASV1384",0.273206930541034,0.208787862545424,0.019060040260295,0.164757458596885,0.728182761830822,0.973249621875798,0.997980254217054
"ASV1385",0.293691745180791,0.189190846550091,0.0196471158490171,0.190438921909072,0.732539410259829,0.969594384957835,0.99731384884123
"ASV1386",0.26377092072386,0.206366092902346,0.0186493498458306,0.159308393743239,0.7216709070599,0.972586223115744,0.997944258996029
"ASV1390",0.267730125809585,0.186221721190977,0.0184457203002868,0.172427799548476,0.717285672277133,0.968647059210268,0.997348956153973
"ASV1395",0.313300953903519,0.18439731449315,0.019936941544352,0.208201490910816,0.745054453161832,0.970131154367114,0.997237418343996
"ASV1396",0.288190201999698,0.190922199761978,0.0190688426926573,0.185123763251613,0.733881491722898,0.970994161399302,0.997545172154316
"ASV1397",0.308762639717341,0.186772642063656,0.0198907009859729,0.20328783950441,0.742771284762272,0.970307416203624,0.997303253194955
"ASV1399",0.269812846394536,0.19831725957614,0.0186178262091484,0.167657701209052,0.724257233752731,0.971630907973232,0.997765884645525
"ASV1400",0.27400562309928,0.203171224104483,0.0187741171899715,0.168137893335084,0.729255885863096,0.972895669010009,0.997913786335378
"ASV1401",0.266664507340185,0.194284345531963,0.0186704729812676,0.16754262702015,0.718374471030723,0.969996243702447,0.997565378842672
"ASV1402",0.272849998507044,0.205290974450026,0.018723454676854,0.166193937018514,0.729617777081974,0.973356724511292,0.997982231928979
"ASV1405",0.259588569148111,0.213092198292162,0.0184446091191949,0.153009412950746,0.722478650875187,0.974036830800674,0.998153749134863
"ASV1406",0.26105731743446,0.199394350182709,0.0185509922634549,0.160911044440941,0.716457674844297,0.970840475511473,0.997725693849271
"ASV1407",0.296701476037878,0.188569500557177,0.0196644631820714,0.19304518121946,0.734856932833512,0.969797306211048,0.997319066423344
"ASV1408",0.291325792118178,0.172065927500731,0.0188910179162803,0.198101301855644,0.727254506303465,0.966420346395882,0.996791121361492
"ASV1410",0.278733386799773,0.184385195431874,0.0186445554917807,0.181572361298137,0.7252659060715,0.969147530009521,0.997331762733045
"ASV1411",0.278657979928036,0.192228373100858,0.0185663348125847,0.177214687524186,0.730416311393218,0.971496338794911,0.997673066040099
"ASV1413",0.257968736590583,0.208296368249029,0.0180554599813427,0.154126502673426,0.722774372054299,0.973893735153617,0.998130080768124
"ASV1416",0.256081648691435,0.209288583528977,0.0182308487234053,0.152425298119175,0.719365753765923,0.973359990480635,0.998083548829085
"ASV1418",0.267003974787238,0.228202304069689,0.0185501475904405,0.15048501091377,0.734828654086145,0.97745247543109,0.998527599353987
"ASV1419",0.279938480637496,0.183461266469001,0.0187858190368839,0.183035423550442,0.724461582620413,0.968608378964393,0.997245983492891
"ASV1420",0.262457976139486,0.19634809252976,0.0182974163177938,0.163337985303887,0.719029513533218,0.971052709484327,0.997731024945107
"ASV1423",0.26989221028106,0.211899853301592,0.0187717063581532,0.160743095696978,0.729134048992994,0.97424857552038,0.998122845943749
"ASV1426",0.302700037668938,0.182834853876098,0.0197024122334789,0.200925777116985,0.736787715767631,0.968907308148405,0.997125658955477
"ASV1427",0.263259471567555,0.200497457746913,0.018235011996923,0.161761128250887,0.722648634857038,0.972359897298164,0.997899083802953
"ASV1429",0.278602611731398,0.191960694507904,0.019233324570401,0.177617191275752,0.723480994751056,0.969414457709025,0.997402318509484
"ASV1435",0.273596141183333,0.205034090958197,0.018910044590747,0.166929344819971,0.728356508100981,0.972884189111379,0.997921433359531
"ASV1437",0.2643850481397,0.20221037046214,0.0186622794566591,0.161851583844148,0.720181189314205,0.971673897227791,0.997817528521046
"ASV1441",0.258667291877224,0.206128001145608,0.0180542302583583,0.155677442392826,0.722517296018581,0.973524775939483,0.998077961568329
"ASV1442",0.261962504558099,0.200230932335983,0.0178648615511796,0.160837351756578,0.725125593732898,0.973196984120231,0.998003006744962
"ASV1444",0.24789954745612,0.207370188766489,0.0176194362632933,0.147579400852043,0.716346726089516,0.973571726053282,0.998142496160496
"ASV1445",0.279771492955723,0.187233716652499,0.0185976591476788,0.18075922884297,0.728425479461579,0.970243792337684,0.99748350977376
"ASV1447",0.27874042815226,0.193199456795469,0.018817673385068,0.176860621435145,0.728464273127366,0.971011899092023,0.997614746384059
"ASV1450",0.260985024883721,0.199668863411176,0.0182321228590548,0.160590209753959,0.71989915605089,0.971853062512517,0.997848788734233
"ASV1451",0.255903388890202,0.198011399051271,0.0179661344432044,0.157763325238398,0.716547979735046,0.971523043578651,0.997832772952774
"ASV1453",0.27701173888689,0.199719635853174,0.0190911810196466,0.172232749150218,0.727370091418774,0.971599188212267,0.997725529818403
"ASV1454",0.276995632917615,0.195090650801815,0.018887494460345,0.174612181428797,0.727035948676977,0.971042966416404,0.997637051556165
"ASV1456",0.296660493534373,0.1884910988548,0.0195781248272398,0.19301858261733,0.735597660572724,0.970024381925269,0.997350317919748
"ASV1459",0.256172159881178,0.205751265913391,0.017914299424921,0.154099195003617,0.721224781168593,0.973503678885999,0.998087150057587
"ASV1460",0.281466105565451,0.184367541833599,0.019050066015104,0.1837906397804,0.723830949079271,0.96826123090668,0.997191749203145
"ASV1462",0.289461735345471,0.184594167535004,0.0193916960379216,0.18977679526651,0.728364555106798,0.968450594993913,0.997162370754143
"ASV1463",0.261650698047154,0.190849309304804,0.0181004584858076,0.165492185960809,0.717305008835817,0.970118635007942,0.997598444190708
"ASV1464",0.300004778656464,0.171193427370233,0.0195084208428572,0.205629026262961,0.728799101697079,0.965395474308684,0.996559076331156
"ASV1469",0.289275371048877,0.195076959971916,0.0191330088409768,0.183625241408544,0.736468337789745,0.972005734300804,0.997687316315311
"ASV1471",0.265257534473084,0.20733894853357,0.0184628270960428,0.159763149470165,0.72558333200677,0.973523076680594,0.998048040550538
"ASV1473",0.263038291668891,0.197581162806983,0.0181662187751531,0.163063259859002,0.721671251891608,0.971836034287356,0.997827107429965
"ASV1474",0.275826913775818,0.190237570281288,0.0191048986416135,0.176472667342852,0.721039306931245,0.968921768956061,0.997347852100653
"ASV1475",0.265483985211748,0.187697071319483,0.0184123839442547,0.170010746291724,0.716172154090349,0.968830707789164,0.997395119777637
"ASV1477",0.246325727025987,0.203939359597822,0.0180038080815843,0.148294364568812,0.708706420548455,0.971425814700287,0.997899364821133
"ASV1481",0.261474821698191,0.193499355654572,0.0178492437511932,0.163907424501188,0.721299275743644,0.971564485350573,0.997787951841419
"ASV1484",0.267296362828665,0.181866959399126,0.0186698915727188,0.174504236802297,0.711814322363811,0.96651047151111,0.997043259098167
"ASV1490",0.264721783809553,0.203086892977041,0.0182604112438127,0.16147272400304,0.725153002929266,0.973081317190525,0.997985014084381
"ASV1492",0.263138549039043,0.207174137911016,0.0185073279521552,0.158406577965524,0.722867828630637,0.973079971887438,0.998007676835042
"ASV1493",0.254918371130534,0.195730061346583,0.0179628208958661,0.158206574576111,0.714327100609872,0.9708189395964,0.997745897329693
"ASV1495",0.27363576813275,0.193264056430736,0.0189157789954326,0.173182308435803,0.722417191488983,0.970003133720488,0.99751731597454
"ASV1497",0.295051839806355,0.171370883399368,0.01930110013068,0.201579487262661,0.726255998106417,0.965372638954268,0.996598158931573
"ASV1500",0.279370129988953,0.197754013638767,0.018874215557359,0.174877764173218,0.730875348580545,0.972066046379393,0.997762359994224
"ASV1501",0.297254614289044,0.180022506691515,0.019259296717415,0.198213246654792,0.7343136895492,0.968651521325112,0.997113610734577
"ASV1503",0.23967654992756,0.217329397882495,0.0176805901461501,0.137517055134403,0.710966743981601,0.974325201675564,0.998294834625842
"ASV1508",0.333161599568265,0.1688347958031,0.0210245665458722,0.234162623662822,0.743063604811823,0.964731518758921,0.996149779626652
"ASV1512",0.282432475940785,0.19106756868361,0.0192859934983484,0.18092041250151,0.72625207864306,0.969572339152743,0.997393966497099
"ASV1513",0.28385077908208,0.191331747844545,0.0187882248068323,0.181586061721514,0.732734230600502,0.971327286277329,0.997616729791705
"ASV1517",0.252537119586956,0.197074706263023,0.0180555218194276,0.155914544546593,0.711454511817727,0.970512652022095,0.997729013886636
"ASV1521",0.274693093759319,0.203151132869106,0.0191164829699007,0.168778868850997,0.726488991991855,0.972024976184376,0.997804740464705
"ASV1522",0.255953903749106,0.200885923651399,0.0182298159225889,0.15647856807288,0.71521852635008,0.971429618622164,0.997832325915605
"ASV1523",0.260157809396106,0.200601748586469,0.0181130842583093,0.159493816189739,0.720774122813418,0.972310143293292,0.997910862349165
"ASV1531",0.271092848594715,0.205596946057186,0.0185781748290926,0.164747620746689,0.729487197366074,0.973592993708662,0.998020057500081
"ASV1533",0.263096883394903,0.200081752730916,0.0183139388477865,0.161891639386295,0.721437930634,0.972007613233707,0.997856686541054
"ASV1535",0.265070478115964,0.197712141428312,0.0184562763548094,0.1645499852633,0.720775300100948,0.971289937321547,0.997749711627636
"ASV1536",0.266435348447297,0.19480798248342,0.0184362532517777,0.167007953761856,0.720869534892611,0.97081668214063,0.997671737345883
"ASV1537",0.278674257263266,0.197689231811552,0.0190776328611569,0.174503654503891,0.728126479838317,0.971371736590539,0.997679134953717
"ASV1539",0.257967029355854,0.208297743607972,0.0179297149152471,0.154074585792538,0.724120220716092,0.974243615829025,0.998168826650639
"ASV1542",0.282286356020153,0.181782565255349,0.0186173262008021,0.185631154290215,0.727485301141312,0.969005310501741,0.99727622004298
"ASV1543",0.262875027132211,0.200788793986247,0.0183049935668157,0.161373349574254,0.721655860846456,0.972170246753078,0.997879880264677
"ASV1545",0.277521513425662,0.193212120056782,0.0188698117524727,0.175994810668838,0.726740451238121,0.970688252245895,0.997580776785953
"ASV1547",0.26787373019727,0.203546214593426,0.018179095665226,0.163398382604078,0.729424329892239,0.973828505015157,0.998056704628456
"ASV1552",0.234574645289608,0.22679174115021,0.0175507688147289,0.129977403696495,0.710389413642074,0.975771781374212,0.998490016388664
"ASV1553",0.269061220787278,0.200273628789793,0.0186399577064798,0.166117090709825,0.724250946781629,0.971933031807794,0.997814538351803
"ASV1557",0.247130274457923,0.211978199016224,0.0177985945788551,0.144947846435496,0.715621662684495,0.973928132699429,0.998199906991338
"ASV1559",0.265848537075067,0.204815496936685,0.0185770910954415,0.161504457647272,0.723828648076752,0.972725318261736,0.997943626048373
"ASV1560",0.269197158155125,0.203073134847973,0.0188730747190985,0.164858114592803,0.723372482035312,0.971941968953832,0.99782552247394
"ASV1562",0.289224981414945,0.181703271359059,0.019089819304408,0.191093776073404,0.729395343623018,0.96850828845453,0.997158303598655
"ASV1563",0.266703104733484,0.204792122337905,0.0184640296432102,0.162062712463106,0.725861573908048,0.973153651634515,0.997988976041444
"ASV1564",0.269087894505291,0.194623041722471,0.0184813609059158,0.169014640256551,0.723014794689969,0.971014846803218,0.997679502415079
"ASV1566",0.293007610127711,0.180681322683144,0.0190824036167885,0.194525646696753,0.732455404212703,0.968783662478405,0.997165590652218
"ASV1567",0.285363435242208,0.187465241786685,0.018880717029379,0.184881775872861,0.731131529969039,0.970239436544147,0.997448060464161
"ASV1571",0.262280609839587,0.203182925050787,0.0184667440884075,0.159812900833713,0.720512481140555,0.972175814604462,0.997892739413664
"ASV1573",0.185846060721505,0.332434824351182,0.0183292654233929,0.0669765650659924,0.65689242192414,0.980792121317492,0.999266246762229
"ASV1574",0.258183880644311,0.209786848210216,0.0185432071611855,0.153730713373095,0.71851119078076,0.972875330911877,0.998019722552656
"ASV1575",0.263568830424439,0.207539496539518,0.018551028329452,0.158535765577449,0.723025792269049,0.973095909379135,0.99800852868902
"ASV1578",0.248496409459139,0.218457683837496,0.0180787963208714,0.142904484814566,0.716815818094971,0.974638039914832,0.998288906472955
"ASV1579",0.268846074942637,0.196683409716446,0.0187539363591615,0.167882673163533,0.721026276305706,0.970682762663887,0.997647895925638
"ASV1582",0.290379316952014,0.186074387781988,0.0190200937250209,0.189449442819614,0.733751830268378,0.970144488824364,0.997396804887101
"ASV1583",0.314543509646605,0.171883745185282,0.0199976874040196,0.216841783419542,0.737968483996953,0.966269471250201,0.996579842033458
"ASV1586",0.295894091908528,0.16013811611772,0.0189889572615558,0.208669181372429,0.722031173467988,0.962387642059154,0.996048142913221
"ASV1588",0.276138246789653,0.195602772432013,0.0187407767068576,0.173656811915822,0.727940496380775,0.971483077584456,0.997699794222204
"ASV1589",0.291047823459054,0.185876496682163,0.0192665902018082,0.190176112761429,0.731850634067775,0.969437161362613,0.99729468877048
"ASV1590",0.259012564118633,0.197377008114171,0.0180978771050714,0.160309549383193,0.718088746710734,0.971416574699712,0.997799474005015
"ASV1591",0.275267889631171,0.201763861047224,0.0188229511187626,0.169791920354391,0.729338077339327,0.972605502641342,0.99786681984211
"ASV1592",0.255076428574183,0.222614152918583,0.0182902915393101,0.145319254836776,0.723248630838141,0.975709083217074,0.998382880612464
"ASV1594",0.254822976470178,0.203788238947762,0.0181487635219263,0.154233375251819,0.716319362874961,0.972194731784645,0.997938760108285
"ASV1595",0.272356539374659,0.206202662405007,0.0187850608420253,0.16539952647632,0.728924286719064,0.973323477716622,0.997984144130628
"ASV1596",0.277361650662874,0.198743242129731,0.0188391740061619,0.172894386267145,0.729754781851965,0.972131906529755,0.997785782062412
"ASV1597",0.247419428556915,0.200639074270405,0.0176712511715096,0.150489950980545,0.71195921735648,0.971821163115206,0.997926170879619
"ASV1599",0.263541270884277,0.199081881633723,0.0183963854113644,0.162746953162478,0.720523752082245,0.971586114008254,0.99779988432191
"ASV1600",0.253359088969676,0.204145475190986,0.0179466177490273,0.152973882694414,0.717115071265733,0.972664594773976,0.998001817325032
"ASV1601",0.27802445743652,0.196213762859951,0.0192893201329792,0.174925347081913,0.724617455671445,0.970289094903692,0.997538886279796
"ASV1603",0.294361512802539,0.181571225901127,0.019239682259747,0.195113536912821,0.73272555608793,0.968753717751358,0.997156082551593
"ASV1606",0.26080784222119,0.197867575486093,0.018236305423908,0.161378788510688,0.718747184966717,0.971377338288959,0.997786085612024
"ASV1607",0.293242719959365,0.193448135123191,0.0195921625822893,0.187659877520928,0.73493214088995,0.970826091059902,0.997502471126283
"ASV1608",0.246888919923856,0.21010817709112,0.0179315179181759,0.145720336242653,0.713053013875406,0.973118980519555,0.998107407932751
"ASV1609",0.298360609870723,0.171938617493643,0.0191198797828996,0.203719798364084,0.731562836612744,0.966700235975828,0.996776664442091
"ASV1610",0.270106917263089,0.19023018221391,0.0185326967460813,0.17207727177704,0.721119347519147,0.969851788455736,0.997507602298225
"ASV1611",0.265634441970886,0.197451562057492,0.0183647673069009,0.165043772258503,0.722183469829055,0.971579300348841,0.997780590017578
"ASV1612",0.293289816157947,0.196757403790215,0.0194800186751048,0.185769303801763,0.737742957919523,0.971976246391166,0.99766705310481
"ASV1614",0.277732266053332,0.203768199057818,0.0188571720846521,0.170481108713093,0.732373062382081,0.973289205143906,0.997943171134022
"ASV1618",0.290318360421231,0.189326304976461,0.0193563113451292,0.187723749134315,0.732222496660067,0.970018221175659,0.99739450072444
"ASV1619",0.245463269119596,0.210119640423592,0.017654320440338,0.144656403569777,0.71455617448912,0.97372151198723,0.998180065185119
"ASV1620",0.270201328384816,0.200407527446073,0.0182003232297121,0.166664060981342,0.730023539403965,0.973375567503548,0.997981015050884
"ASV1621",0.276382280710081,0.197338729959994,0.0192721245213761,0.173135694395627,0.723733898696495,0.970392802326015,0.997567275196164
"ASV1622",0.286355184012859,0.189330147923404,0.018987207001865,0.184624262410445,0.732065059303468,0.970561650093765,0.997492674523518
"ASV1628",0.259701667439434,0.19776060113348,0.0181855495466077,0.160635728455773,0.718072309067151,0.971344751706085,0.997788278708416
"ASV1629",0.280799468680192,0.208035713002759,0.01890672529723,0.170377649785286,0.736797646650406,0.974462384994147,0.998081089141042
"ASV1631",0.257154119031163,0.206937406862261,0.0182203056008572,0.15430764121028,0.719531143100873,0.973024536550003,0.998032115007648
"ASV1632",0.258648295914964,0.197471851133193,0.0182060735992459,0.16005089360164,0.716589311513157,0.971057122462514,0.99775883649588
"ASV1636",0.263382629198006,0.196288304064461,0.0181495424839974,0.163959729887319,0.721533617156572,0.971618320018019,0.997793979805082
"ASV1637",0.25622532716496,0.20384811261476,0.0180805652804573,0.155140558860213,0.718577830385469,0.972606529538877,0.997978580373039
"ASV1639",0.264429929201886,0.205880306466547,0.0183336918324933,0.159879995114638,0.72540852196569,0.973455312163616,0.998039501406128
"ASV1645",0.296737932531037,0.180601115442291,0.0194494713830029,0.197576644373594,0.732335485603242,0.968155204207422,0.997048637245287
"ASV1646",0.250688559150475,0.195231805184644,0.0180390189536224,0.155521509362806,0.708624414543873,0.969803290603859,0.997647703342979
"ASV1649",0.251001194411762,0.22759530059254,0.0183368812115758,0.140336446518819,0.72028905128898,0.975973781754804,0.99844183068232
"ASV1650",0.298056100227314,0.189510019314319,0.0198754360828517,0.193614346154838,0.734642137170508,0.96962537224254,0.997290559810942
"ASV1651",0.284151550589582,0.188060044725394,0.018673261735236,0.183562073999364,0.732383585561327,0.97085510501862,0.99753978968756
"ASV1652",0.280926965491358,0.194335466267113,0.0189475918863827,0.177884926827229,0.729901709616875,0.971223328904455,0.997633228417074
"ASV1653",0.293945834691103,0.18282848322648,0.0192302645937192,0.194072413385953,0.733174588694052,0.969091899559977,0.997212706364127
"ASV1655",0.267417452429815,0.19681229533219,0.018304368266844,0.166610312944755,0.724313484686932,0.97185299172692,0.997801034951828
"ASV1659",0.272171008321325,0.185575201041821,0.0180757553800884,0.175848471540597,0.725356419996302,0.970318766540024,0.997534840021206
"ASV1660",0.258779940582897,0.199756625854246,0.0184640937539143,0.159101633992123,0.715153524320621,0.970858610707085,0.997743082470263
"ASV1661",0.287384127998205,0.191380008597323,0.0192465427434583,0.184357570535014,0.731613200586326,0.970480617425682,0.997484251419224
"ASV1663",0.239980783909022,0.223332160807153,0.0177159783713846,0.135007787242136,0.713342365940222,0.975415175184037,0.998421648544589
"ASV1665",0.279010856889425,0.19328294717528,0.0186586141760522,0.176940408826785,0.730385445783568,0.971539746594135,0.997680701060193
"ASV1670",0.29007713426761,0.191699444336788,0.0195373773826482,0.186292774257884,0.731531904994389,0.970087175770963,0.997415894817031
"ASV1675",0.278778946757632,0.194974999765286,0.0192310969976661,0.176111614629782,0.725296692285147,0.970249156990411,0.997523678513877
"ASV1677",0.237815979736062,0.212258961157535,0.0174584354169966,0.138523168255692,0.709168022245478,0.973668478810485,0.998219824352536
"ASV1679",0.264537796630075,0.198130552462191,0.0182274296232217,0.16386370366529,0.722852599828346,0.971997740945796,0.997839991446612
"ASV1680",0.252334434556165,0.199216038996778,0.0178159893717953,0.154626910475638,0.714984669470326,0.971755325728631,0.997885204512662
"ASV1681",0.274355812535612,0.18904785582327,0.0185018348936165,0.17577377390745,0.725070488438327,0.970250891110598,0.997526777134131
"ASV1686",0.258736786890307,0.198686310191501,0.0181419481377303,0.159476644014831,0.718000994511935,0.97156430073143,0.997823713751787
"ASV1687",0.272005962717638,0.19932750426667,0.0189035277147044,0.168804291176964,0.72406067578601,0.971349450291921,0.99772235524064
"ASV1692",0.257307059164563,0.215287412846016,0.0181721928023316,0.150292623791016,0.723896373464816,0.974914304808916,0.998267112177318
"ASV1693",0.273244251246812,0.199725346734569,0.0185385894392505,0.169315321044503,0.72922397119589,0.972664827067334,0.997877512280758
"ASV1698",0.291606304145971,0.179023793310624,0.0191157061646981,0.194430216252213,0.729777158713734,0.967967920360376,0.997051276532458
"ASV1699",0.275962074917773,0.199399911385299,0.0189184793721463,0.171581182565299,0.727902152904569,0.971872370022175,0.997764247906774
"ASV1704",0.265308204923191,0.196668093778228,0.0184369253537754,0.165247097896234,0.720681888327322,0.971122415641166,0.997723704885878
"ASV1705",0.265793166108702,0.206467636251374,0.0185422237598805,0.160608655086993,0.724906471557522,0.973183866871744,0.99800319323859
"ASV1707",0.257980401998177,0.209258010183257,0.0183481601301778,0.153776019972375,0.720111894304767,0.973281583782802,0.99806483186257
"ASV1709",0.322573919460467,0.175984918548764,0.0203150811018507,0.220785511620166,0.744783678062472,0.967800008051034,0.996779959853396
"ASV1711",0.295090838927781,0.187776619215677,0.0192501903305838,0.192101636351682,0.73688922353838,0.970577641680656,0.997432906681564
"ASV1712",0.275308713401809,0.210608695955373,0.0187662461974708,0.165136148200448,0.733995999185815,0.974679215889753,0.998141218230138
"ASV1714",0.303408780514543,0.18635143459395,0.0197388311763393,0.199409473638687,0.739109972937621,0.96990049507058,0.997278974633665
"ASV1720",0.131142174517567,0.419634370191493,0.0124686864434822,0.029726266459743,0.636953583318273,0.990145067390762,0.999826227993093
